CUST_ID,CREDIT_CARD_NUMBER,BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE,DATE_OF_TXN
CC1001,8321528454569651,40143.86,36474.8,4731.48,902.51,63891.06,30147.05,5569.16,25,2023-08-29
CC1002,5986345812691741,1565.17,804.33,19.19,364.56,21951.13,1145.39,403.63,8,2024-09-06
CC1003,0482857044217085,6657.47,2072.25,75.09,537.07,28477.76,1559.02,730.28,7,2023-03-05
CC1004,3014522441425515,12211.29,10787.99,3957.14,8445.64,27005.06,4249.97,1754.93,36,2024-03-25
CC1005,6666005946893184,20007.95,1427.08,602.62,4241.65,60595.12,16026.61,5552.23,8,2024-05-22
CC1006,7262074123042497,37008.5,21147.05,5962.43,6620.46,81348.4,3379.79,1172.69,23,2024-04-18
CC1007,0782102108814858,29432.06,20311.78,10853.28,1716.31,54640.38,3653.85,714.58,26,2024-05-18
CC1008,4430052029226558,6664.54,2843.83,2733.49,8470.42,15272.5,3313.47,534.65,29,2023-03-26
CC1009,3826715355213962,48781.47,15903.49,10575.1,7413.95,87000.45,32914.42,6619.05,32,2024-07-29
CC1010,5242882692830537,7042.41,4451.44,959.95,2994.1,24216.89,2432.95,909.53,7,2023-11-25
CC1011,1292391908179503,5368.94,664.59,184.07,5044.35,52607.01,2304.01,935.72,27,2023-11-01
CC1012,7695729527829101,26628.04,10344.29,826.46,4339.55,72206.11,10597.42,2193.39,23,2024-10-28
CC1013,2507250849857171,38217.18,17045.66,15154.94,4813.89,75321.92,20120.6,5692.61,36,2023-05-16
CC1014,0709120012028587,14627.73,1365.49,283.61,197.17,27096.36,13025.43,3891.05,22,2024-09-09
CC1015,6928499734638183,30644.65,6807.06,5333.61,1967.04,76426.48,25201.72,4602.44,17,2023-10-22
CC1016,4130696665246510,32623.58,19260.84,12304.18,1555.21,65885.2,26429.07,10816.91,6,2024-10-09
CC1017,2558786503244967,8840.74,4675.23,2068.04,520.76,46137.05,3359.23,1004.42,17,2023-09-27
CC1018,5859247684288028,29311.91,11275.25,1766.1,912.36,52521.4,26280.24,8577.43,25,2023-12-21
CC1019,9141436337785333,14207.08,6598.11,6560.24,405.82,56596.43,503.18,53.54,34,2023-08-09
CC1020,6952115889708909,22229.91,15645.23,7462.55,2446.11,69784.22,4261.26,1713.91,27,2023-05-31
CC1021,5166006429273220,19982.07,13559.87,7410.14,7452.94,32906.95,13523.56,3423.73,17,2023-06-22
CC1022,9009019343476767,9822.73,6811.91,3447.82,2029.01,40440.41,6794.98,3008.08,7,2023-10-24
CC1023,4838073622890145,15830.88,4378.62,893.4,5719.35,49509.65,2610.45,333.18,26,2023-01-22
CC1024,8303700564332842,42445.03,27744.17,1909.76,8415.42,89956.69,7094.17,1004.57,26,2023-01-16
CC1025,4102313568087305,11206.87,10370.1,1452.19,6387.83,60043.43,2753.09,467.87,25,2024-08-23
CC1026,4626733365923981,43894.38,7773.17,903.39,5483.57,81944.0,13091.73,1581.56,6,2024-12-17
CC1027,2094258487205724,24558.21,1000.64,129.37,4878.06,60607.7,13164.69,1984.13,8,2023-11-11
CC1028,0380917635558947,29695.18,26714.21,7646.82,1108.2,49231.58,14833.05,1914.55,10,2024-03-22
CC1029,0877029891850336,13378.31,6231.56,3565.39,4984.7,56796.29,1533.15,177.01,29,2023-06-09
CC1030,8057312850182847,5175.5,4779.24,492.44,4835.59,45539.45,805.04,167.32,10,2023-01-31
CC1031,5702375620103851,25814.94,19945.22,15279.41,5950.16,65424.18,11085.86,2621.46,17,2024-10-09
CC1032,1644347494156738,15285.8,3130.74,1422.06,8228.94,31197.05,5474.57,2555.74,6,2023-07-13
CC1033,7248841469469264,34734.18,14180.24,13418.97,8258.46,45422.45,29998.99,14548.93,24,2024-10-24
CC1034,4382032824343581,21875.44,4390.83,2293.47,2919.24,61196.11,9783.91,1952.14,24,2024-02-06
CC1035,7244600404589996,16304.25,654.83,359.21,8421.56,42729.54,531.59,146.49,25,2023-01-10
CC1036,1506216117516330,24331.12,7408.44,7207.52,1298.56,64414.35,5728.9,1156.99,29,2023-01-31
CC1037,7363856697848363,1340.1,536.5,182.41,836.39,29298.65,683.21,76.23,25,2024-11-01
CC1038,6969621172515764,12443.2,4625.19,4046.74,3932.66,50283.9,10017.24,1113.53,8,2024-10-14
CC1039,1630823451343115,1028.24,514.14,259.51,1043.86,45310.0,806.75,291.78,33,2024-01-18
CC1040,9107023785443875,41149.45,17779.32,1944.43,8092.29,75772.42,33502.28,12435.54,6,2023-08-26
CC1041,8890021977599823,33104.42,8634.34,343.1,1147.93,79378.34,4889.77,840.02,25,2024-01-22
CC1042,4464185778392049,12202.39,10203.91,2558.4,4863.96,57417.74,11482.74,1809.7,16,2024-03-27
CC1043,8815021216201696,43483.73,19895.43,16915.31,3315.02,79744.0,11418.43,5666.32,17,2024-02-19
CC1044,1953172361465389,7971.16,617.46,603.5,6078.21,20630.23,5414.75,1406.14,22,2023-05-07
CC1045,4048196388300385,33093.85,12531.14,6139.63,1401.43,56382.95,32733.9,13055.79,23,2024-02-21
CC1046,7803276744475271,42626.19,3389.41,2245.41,2093.24,56761.62,20667.06,2812.29,16,2023-11-05
CC1047,3911589087411613,15751.65,6358.03,4218.28,2163.2,61340.42,1503.86,286.46,18,2023-01-06
CC1048,2212405646433384,46133.59,28918.51,19171.96,2020.59,87876.32,37285.15,4868.81,29,2024-10-27
CC1049,2145186563520462,11902.79,867.66,268.27,1650.08,16943.98,10279.22,4176.14,15,2024-06-02
CC1050,4375792888623455,44574.42,20960.92,12876.88,3031.07,73328.9,29535.04,7185.72,27,2023-05-05
CC1051,3900077480281835,18074.1,772.01,555.74,1410.58,44904.6,6317.85,2835.65,11,2023-06-10
CC1052,4046314754367111,25078.88,11242.59,2079.74,9925.23,68310.17,25065.8,6523.98,36,2024-09-16
CC1053,0889874295841854,28007.86,21080.39,18989.2,5075.04,36529.51,8681.17,1196.87,7,2024-01-30
CC1054,1252417845043949,4603.41,4256.54,3977.82,1215.43,54450.9,2171.67,790.53,10,2023-10-09
CC1055,4428509596616908,14792.09,7028.64,1159.27,2581.68,51072.24,5864.18,790.15,33,2024-03-17
CC1056,0526206985124684,22571.69,21614.55,16607.22,8236.5,57648.43,18593.95,5849.66,9,2024-05-12
CC1057,3132360821190120,28298.53,9041.98,3626.02,5211.67,50540.26,20253.15,6350.53,11,2023-03-06
CC1058,9820169396790203,17424.14,14260.99,13584.65,7548.29,59635.64,6589.29,3179.98,26,2024-05-08
CC1059,9052968770179314,48857.35,21642.34,15592.45,548.01,58927.12,13793.5,3155.3,13,2024-03-28
CC1060,8839646354790933,30609.34,20083.93,1520.51,5719.77,37137.08,20463.22,5540.72,30,2024-02-15
CC1061,5540067019696648,37670.5,7360.02,2604.13,4884.92,53109.78,2499.36,855.31,20,2024-03-07
CC1062,9945997625292018,12387.89,9680.67,4613.59,1580.36,37118.39,1016.65,342.73,17,2024-04-09
CC1063,4255902483023335,12625.52,9742.9,7541.65,1383.32,53126.31,8672.13,3064.83,14,2023-05-10
CC1064,4455127486191613,38520.88,16908.13,4401.94,608.87,61713.41,25772.85,12616.36,13,2023-05-06
CC1065,5484145481884745,6249.96,2774.76,2112.16,8991.25,35544.81,1654.83,395.3,7,2024-07-13
CC1066,7075792703084490,48284.71,45139.51,16981.35,9379.82,77834.27,16256.98,1971.2,11,2024-12-10
CC1067,6366334688393545,8170.41,3217.0,1258.26,2728.41,29034.38,5410.68,2099.42,28,2024-12-22
CC1068,7848843697382687,24506.67,13431.07,1957.75,2654.74,55106.49,8751.98,3557.1,20,2023-08-14
CC1069,4109465424730417,14610.15,7208.12,3561.36,2217.16,35141.07,5495.6,1771.05,21,2024-07-13
CC1070,0399978755638041,20552.13,15311.77,329.6,6344.58,54422.15,10992.01,4443.49,14,2024-12-19
CC1071,9931896830219146,34928.15,14986.26,11278.9,3786.19,60287.82,15951.22,6406.47,24,2024-02-18
CC1072,0705018802325973,21583.99,11563.65,7812.75,3448.27,60030.22,8299.43,3949.52,7,2024-12-03
CC1073,9273248042416343,14664.88,6868.72,4580.31,8136.64,54253.39,13093.58,2490.54,27,2023-04-11
CC1074,8130255474650324,48712.12,48140.44,5304.0,8843.6,61502.34,33344.77,6088.52,33,2024-04-13
CC1075,3540054352792996,18731.53,4674.8,1290.2,7331.91,45803.04,17197.59,8141.41,36,2023-05-01
CC1076,6309083878432235,30816.69,27206.83,3995.55,95.45,58706.02,1015.3,319.0,26,2024-07-31
CC1077,3870241962130631,41414.6,7902.31,354.42,9937.41,51590.43,15320.31,6470.96,25,2023-05-27
CC1078,8487900682290469,29090.06,10071.71,6162.65,9697.55,61264.77,15758.69,7847.89,6,2024-05-27
CC1079,4562113461215420,34159.88,18163.34,5256.79,3026.29,51233.2,24081.93,4321.56,9,2024-01-08
CC1080,6091318255110349,31203.18,25575.69,20649.53,1164.61,40576.23,4395.01,1623.72,11,2023-03-11
CC1081,6087999968032452,20120.37,10765.21,6483.47,7315.91,61764.45,18577.14,4581.29,15,2024-10-06
CC1082,2377329641356530,14717.01,4950.81,3723.14,9133.47,53028.95,6777.89,972.34,30,2024-07-09
CC1083,8619045236567781,30829.74,8394.52,7944.84,2733.59,44422.01,12778.74,2421.92,26,2024-04-22
CC1084,2099449409492261,48454.09,31768.54,24999.95,8347.58,57346.84,10934.19,2814.76,29,2023-07-01
CC1085,3903490541089283,46161.55,18256.06,17967.69,5434.07,84851.78,38207.98,12063.03,36,2023-11-23
CC1086,5197177395517663,31937.4,4854.82,1282.75,4463.29,58891.36,12077.04,2805.78,27,2023-07-13
CC1087,2845729396808354,29297.5,27289.9,10622.82,8051.5,61613.59,26577.3,11767.88,27,2023-07-15
CC1088,6855614205334086,42801.19,9720.61,2394.59,5516.47,83784.22,25455.29,8234.38,32,2023-07-31
CC1089,5055500333027394,29918.39,16513.86,5340.34,7087.58,38271.99,20614.74,5317.17,14,2023-08-14
CC1090,0150334314395619,18883.23,15347.85,7808.87,2024.31,35558.74,2795.88,754.38,11,2024-10-13
CC1091,1063171454876264,31989.44,24469.41,18742.63,8244.58,56391.35,16526.12,4557.05,15,2024-03-29
CC1092,5672696890043374,47798.77,35926.02,16138.8,4692.01,57255.92,2748.13,1047.67,36,2024-07-29
CC1093,0319778444646913,22576.04,11535.34,8404.68,3946.43,65988.03,9639.59,1414.6,31,2023-10-22
CC1094,0466045514815496,6887.63,1882.61,1479.4,6833.74,30234.67,4199.41,1156.97,28,2024-02-09
CC1095,8268955329286137,45041.65,11260.56,3373.1,9724.16,68793.27,38336.52,9134.67,32,2024-02-05
CC1096,4931637074958358,46380.59,4689.83,1521.37,1782.02,52889.69,35622.19,11667.5,12,2024-10-12
CC1097,1176654505228881,41292.44,18377.0,5134.19,2289.77,87100.18,36214.42,4301.55,7,2023-12-06
CC1098,1344838424724270,43051.59,3554.52,3531.46,2062.76,86109.28,12075.82,4403.92,35,2024-06-02
CC1099,6140964995054349,16065.46,1485.59,88.54,6688.81,36137.86,8635.08,3783.49,19,2023-05-10
CC1100,5529262616497859,22199.92,14511.72,10182.55,499.48,47631.28,9491.15,2764.27,11,2023-06-28
CC1101,6067283381551234,14470.77,13411.95,11831.02,4304.53,21336.67,8052.71,2459.7,11,2024-09-07
CC1102,5813075040731186,11457.59,8542.6,7677.94,1073.76,40684.08,9822.73,4356.3,10,2024-12-24
CC1103,6609000237385780,44611.12,30671.96,26933.22,7767.6,57653.88,37228.25,18301.39,25,2024-12-24
CC1104,1246398885873782,12285.06,11359.21,5931.41,9471.91,48419.0,9213.09,1326.0,35,2023-05-08
CC1105,6211156743055881,44031.98,40059.97,37695.7,2750.72,58867.73,14390.27,5915.09,34,2024-08-10
CC1106,1667140364062470,9381.98,7481.98,5343.7,8497.66,54507.06,1113.23,202.34,30,2023-09-22
CC1107,9496865670042258,11211.12,7408.66,3902.21,2288.75,50780.69,9132.43,1655.54,11,2023-03-14
CC1108,7830558768213383,8252.37,2056.11,1221.91,3300.35,56002.61,7199.82,1343.31,10,2023-07-12
CC1109,5115634474887961,32569.07,1558.57,1372.57,7916.99,70745.87,4866.31,552.15,33,2023-11-25
CC1110,7882983448837518,16415.69,14556.85,6876.65,6297.31,33459.28,1872.95,560.05,23,2024-06-29
CC1111,9587047471248344,44366.1,7602.62,704.95,3462.1,64063.8,21449.76,6536.48,13,2023-03-20
CC1112,9068220758444215,35030.45,30027.86,5877.71,3117.74,80475.73,7792.02,1858.27,35,2023-06-11
CC1113,4996305561037976,9524.94,7520.92,2156.26,3996.12,19005.1,7398.18,3141.76,7,2024-01-08
CC1114,2445628373806495,5831.17,1234.96,982.25,3105.32,52030.39,1553.58,454.15,27,2023-02-26
CC1115,6346399818290905,26384.48,15770.36,15494.99,8149.97,75731.1,1923.06,862.47,30,2023-07-31
CC1116,6503504969295286,21366.09,7810.83,5742.35,9158.72,36010.32,7340.2,2067.27,31,2024-10-30
CC1117,0383045665331191,8331.73,1783.52,661.75,2299.63,19590.38,4666.65,713.25,13,2023-04-02
CC1118,5396518899904512,5574.84,548.44,536.5,2687.71,29880.56,5446.91,601.96,28,2024-11-08
CC1119,5550790597379123,4731.38,4104.67,2600.87,8389.8,42614.21,4524.28,1675.29,18,2023-09-09
CC1120,6104341667553633,37566.29,32504.59,7231.92,7170.84,64678.67,3771.5,1207.23,19,2024-03-14
CC1121,2670519234763238,17978.54,10866.81,9750.54,6816.12,49699.54,7439.16,1589.09,36,2024-06-14
CC1122,0853169725933381,48966.89,39725.2,20403.83,5285.53,64603.16,44483.48,17115.88,21,2024-09-06
CC1123,0310738520383417,11263.58,4053.35,2025.75,8733.51,22389.21,9705.36,2878.76,29,2023-01-13
CC1124,9683397875772351,35131.83,12122.29,10217.43,7859.7,78002.1,14142.94,2879.99,25,2024-02-28
CC1125,0170630936046110,34539.14,3445.94,2245.55,9813.97,72455.55,17979.9,6219.21,33,2024-10-18
CC1126,7959405123033525,4149.87,3332.87,2568.63,2969.32,38931.95,3246.84,1616.97,6,2023-09-03
CC1127,3985824485640014,45810.16,25094.28,18553.96,3284.73,75532.39,2908.57,802.92,26,2024-08-25
CC1128,1131998308277223,36726.44,9255.58,1087.3,8574.57,74896.63,26346.22,7286.92,31,2023-07-08
CC1129,4696957530480041,32849.11,21517.39,6060.47,6942.09,81856.81,32411.22,4580.69,24,2023-02-18
CC1130,1609351852787504,10360.41,1624.43,910.17,6359.71,34621.41,9167.81,2716.8,26,2024-03-03
CC1131,0022096539397242,18710.66,14782.86,10725.06,1862.25,37097.7,8492.7,2405.21,15,2024-04-27
CC1132,7556681461704854,11490.94,11370.05,7631.0,8319.43,20803.68,8137.21,3135.94,22,2024-05-06
CC1133,9162752042584521,47396.76,14421.14,6902.98,4937.09,58457.49,39217.42,7086.91,10,2024-02-13
CC1134,1997013541627311,13810.44,7857.73,179.04,2255.75,60084.93,930.15,218.2,17,2023-06-21
CC1135,9795455075883763,1442.13,1343.21,863.05,6727.42,10000.0,926.64,430.64,22,2023-01-01
CC1136,4314549455017125,23596.58,22811.95,5693.31,7929.42,57010.78,14360.5,2028.5,11,2023-02-15
CC1137,3763670379634737,33070.5,9621.03,5639.34,126.56,57713.01,27842.32,10353.1,19,2024-02-20
CC1138,6988198088451553,22839.21,15826.91,152.5,8622.9,47897.73,15059.08,3678.7,33,2023-08-06
CC1139,4136349120987694,41833.13,21992.54,18295.22,1761.92,76504.52,4649.41,633.07,35,2024-02-11
CC1140,8191424384485886,27897.71,6071.9,363.65,4504.37,40685.54,2070.22,310.64,13,2023-06-10
CC1141,2371428774881630,29646.45,4746.01,2191.48,2189.86,60598.08,9906.93,3956.86,29,2024-01-01
CC1142,4121016168764373,28654.2,14935.55,4298.65,2856.81,48067.27,16046.07,7124.87,34,2024-11-24
CC1143,9888479954392186,2182.53,1975.03,1837.19,1936.47,21155.4,722.2,359.84,11,2024-11-25
CC1144,6848054351501132,44672.84,21338.38,12675.81,5357.41,65769.65,7901.71,1062.54,11,2024-06-26
CC1145,3357842487151617,4714.89,3836.09,843.17,4710.16,23800.41,1006.32,411.36,16,2024-02-19
CC1146,3626555923981365,31559.53,25676.17,7488.79,5256.54,50636.28,16577.12,4831.26,24,2024-09-04
CC1147,5522561807972468,28767.02,9234.89,595.51,8067.64,46695.41,5338.72,1775.79,36,2024-06-30
CC1148,2201370297785610,40746.57,17686.89,7887.45,326.19,69298.26,5243.88,1855.79,21,2024-09-29
CC1149,9031779199413956,3910.7,2247.58,1033.54,2046.13,17175.97,91.57,35.4,20,2023-01-30
CC1150,5617079173476239,36269.81,25157.84,16531.44,2985.96,68421.09,6843.23,2557.18,23,2024-09-17
CC1151,4051684347662887,5554.04,1097.99,725.2,3947.42,53400.43,4118.17,1530.66,18,2023-03-31
CC1152,6864300542333675,13203.31,8085.48,881.04,8805.21,36552.16,8416.72,3699.44,24,2023-02-14
CC1153,7730522168942779,39873.07,15656.27,12589.84,2741.72,63817.52,10495.1,2119.0,15,2023-07-18
CC1154,2379245749492026,6305.91,2017.42,1352.25,990.1,14621.84,4360.65,1747.07,7,2023-08-25
CC1155,6542174700462439,10101.65,6091.98,3072.58,9447.63,44748.06,10071.93,3309.22,24,2023-05-07
CC1156,2729983361567397,28469.26,26412.4,11551.9,1019.61,48785.85,1141.32,123.66,25,2023-04-17
CC1157,8256128295551216,29872.95,27251.56,20889.6,9754.75,69147.24,13836.38,3873.0,25,2024-03-29
CC1158,5456977709382020,37255.93,3972.17,2197.56,1425.62,52942.82,33571.54,15888.59,17,2024-07-25
CC1159,9947978360825600,32485.12,25124.04,16884.76,1584.15,72747.3,1092.17,488.96,18,2024-01-28
CC1160,3799165054161684,5289.25,1547.92,737.64,5619.61,34380.42,469.54,58.38,36,2023-03-04
CC1161,4764822027523778,49834.37,6419.68,3639.27,9697.63,81158.3,44660.03,13440.75,22,2024-05-01
CC1162,2120573790905961,39749.82,21547.98,11224.23,8911.82,80937.82,8796.37,923.94,14,2024-03-07
CC1163,5387364748917067,44708.29,15240.92,13517.83,8750.88,90789.61,30746.1,10671.95,23,2023-08-12
CC1164,8005640029727799,3455.7,2648.9,443.0,9058.8,40651.58,2630.54,357.17,29,2023-11-23
CC1165,4634503842579652,37047.1,34243.83,15947.0,5328.39,47079.16,36693.08,6112.34,21,2024-05-24
CC1166,5769214660450964,36522.06,15730.01,11564.23,6856.57,82256.37,25970.93,7994.75,17,2023-04-11
CC1167,8638187301386037,30785.71,20136.1,5331.71,2031.78,57175.35,13238.5,3374.06,33,2024-06-17
CC1168,9672296504885868,36154.48,14195.16,4235.98,885.52,44003.89,32443.44,3878.4,17,2023-09-29
CC1169,4545714083684372,8941.39,5212.31,404.07,8932.45,40197.14,2893.58,1263.09,6,2023-06-26
CC1170,4147634190826828,2747.93,1092.0,660.56,1260.75,50555.8,1879.47,301.78,27,2024-09-15
CC1171,2148100433287531,25632.03,25351.46,24063.76,8484.16,54218.77,25488.66,10859.4,20,2023-03-21
CC1172,5481935628081142,17289.3,6652.29,6078.28,1545.4,34778.19,14724.43,5181.84,20,2024-11-09
CC1173,2569269870108404,25922.95,22761.37,18465.35,5924.7,68826.34,6385.35,2255.1,31,2023-01-09
CC1174,4352135653675823,31221.94,30708.32,26024.41,5153.8,59592.76,25864.39,6759.02,29,2024-01-23
CC1175,1401782512695135,35404.97,22464.15,6311.03,8193.42,72408.58,25439.41,11456.65,15,2023-02-06
CC1176,8308111324119494,39829.27,24359.17,16547.51,4422.67,59783.01,22859.98,8095.21,10,2023-01-25
CC1177,5116841620635618,44202.78,4485.35,2897.58,8805.68,74826.09,19709.74,4210.75,31,2023-04-21
CC1178,0915644021946769,26585.51,3420.04,2413.76,600.51,43665.54,67.96,6.94,8,2023-07-26
CC1179,7544232114324307,10914.18,3859.51,3392.72,2776.38,27228.85,711.31,169.79,6,2024-11-12
CC1180,7830031579103861,35361.49,6615.9,4966.62,2205.35,59909.81,30237.93,10803.34,32,2023-07-15
CC1181,0561172391468015,44133.63,29279.58,7630.25,6868.68,60560.71,20525.56,10159.09,24,2023-03-12
CC1182,1654077615449330,10413.39,2177.58,291.58,9399.9,19478.7,3848.2,562.54,30,2024-05-04
CC1183,5240701827609549,1539.54,943.16,650.71,5903.55,42265.62,1362.62,218.44,17,2023-01-21
CC1184,4460544296258085,25219.84,12980.42,5417.86,5692.58,52020.26,2444.13,404.4,17,2024-07-06
CC1185,0213959900487652,1361.33,669.87,486.74,7288.23,39081.16,429.13,54.72,28,2024-05-11
CC1186,2303018037618781,31401.21,19679.83,15811.74,3921.14,48577.68,20928.39,6042.84,25,2024-11-26
CC1187,1380114814192603,24540.76,3783.24,1853.06,3703.12,48003.02,438.34,132.04,33,2024-08-17
CC1188,1793277628254979,6551.76,5225.88,584.71,7151.99,42833.89,2735.94,649.24,29,2024-10-31
CC1189,3047706662583393,2974.06,2625.95,1816.97,3631.37,24179.62,2838.89,436.5,16,2024-03-29
CC1190,5093692694088125,32483.15,2627.54,793.42,7087.35,47960.28,16369.6,2099.61,8,2023-02-14
CC1191,9157103000018076,14471.64,2485.19,91.56,5299.96,20552.24,12304.1,4737.14,27,2023-04-13
CC1192,2088190776028505,45557.14,38319.0,13640.32,7747.43,52635.88,4233.13,2021.07,18,2023-05-21
CC1193,2329467668749615,44363.5,1773.65,1521.47,4935.11,88911.55,21169.23,6776.42,12,2023-03-08
CC1194,2080334833389317,39708.61,26603.89,1901.17,4421.67,72197.74,11466.58,4771.71,22,2023-05-02
CC1195,0634223848608912,22484.56,20775.19,979.67,345.06,37312.68,5648.31,2441.06,30,2024-04-26
CC1196,4391837067255481,15849.64,1575.65,61.82,8894.19,47253.74,14392.91,2030.84,30,2024-10-07
CC1197,8029980429456281,28537.7,5591.38,2176.23,9183.29,76382.12,19498.85,8545.77,14,2023-12-20
CC1198,8344611278956753,28013.83,23152.16,7552.59,5699.38,72638.97,20459.36,3085.21,7,2024-07-25
CC1199,1600347464929035,3764.48,3660.2,1610.57,8656.69,31502.12,2029.92,227.68,28,2024-11-16
CC1200,2162159759033024,9805.68,5746.53,400.2,6194.64,40604.52,7289.85,1187.6,14,2024-11-21
CC1201,8710485606466731,42781.33,23262.92,14167.56,8465.89,66770.79,38025.9,16111.4,6,2023-09-26
CC1202,5245324441908656,18108.5,5275.19,1296.71,5625.79,24564.25,10759.84,1527.35,9,2023-11-06
CC1203,3806118471070542,46474.26,33849.03,7323.48,9920.05,94132.75,31828.68,6564.83,28,2023-08-15
CC1204,2753171715371487,47734.75,13958.27,6630.97,6378.93,67895.1,4780.85,573.99,23,2024-02-08
CC1205,5471539952649331,20375.84,1850.31,1234.26,653.54,69732.61,12507.97,4356.46,15,2024-02-26
CC1206,4712123366201791,43436.31,23287.88,14168.82,6091.57,80085.82,27539.51,6442.94,8,2024-02-08
CC1207,8976274821883043,46260.04,35343.97,4252.6,5215.02,58222.7,19705.42,4944.13,27,2024-12-18
CC1208,2681137673179334,39067.0,28586.87,18370.45,6242.0,45722.11,24741.07,6058.76,14,2024-04-06
CC1209,6859014845216612,49085.72,32925.03,6992.03,9425.76,78325.99,41493.45,13373.24,30,2024-02-19
CC1210,2206141316422069,4719.22,929.33,20.19,2041.18,21094.31,3547.03,1432.03,21,2024-09-11
CC1211,6385838983334187,19170.42,16804.88,3611.57,8334.56,45540.19,2211.69,224.08,21,2023-08-28
CC1212,1073041469299244,35743.27,1011.1,395.92,4738.03,82515.7,3961.67,671.91,32,2023-10-04
CC1213,8640939425174320,15267.52,6663.3,1830.21,8981.74,41244.73,14251.23,3975.22,15,2023-05-14
CC1214,1750056896672498,47546.39,19216.57,18476.08,6115.46,74721.06,18021.01,3813.97,17,2024-02-18
CC1215,4121238997098870,45974.91,13868.19,4065.79,6817.26,60318.13,2965.42,1461.75,30,2024-09-23
CC1216,6959413273093361,40723.22,26781.53,19075.0,4732.73,77539.3,11977.83,4488.64,25,2023-12-18
CC1217,5940841810700131,9956.18,4297.45,2046.28,9480.25,26635.01,7363.1,1100.05,26,2024-10-16
CC1218,2115686838590915,28557.63,2913.67,37.02,1970.27,33912.61,12679.9,5722.4,13,2024-12-12
CC1219,4822146704544408,13813.17,5218.89,2367.88,6452.46,43973.9,10338.2,1810.2,16,2023-08-25
CC1220,1624073560659728,44655.71,22842.22,19770.87,8277.54,70184.5,39208.0,7386.57,19,2024-06-01
CC1221,3454827212527700,11856.69,7569.63,346.18,810.01,35048.43,1826.41,279.54,16,2023-07-21
CC1222,5303545794942422,16695.51,8706.73,6680.28,7687.62,41360.02,5284.35,586.9,32,2024-07-06
CC1223,6084925158980623,42865.5,35372.81,10409.44,2233.96,89496.42,7803.36,1027.26,35,2023-02-10
CC1224,8275681351906930,23826.55,12290.96,10977.13,7306.82,49017.89,2855.49,1049.12,6,2024-06-03
CC1225,8179641920851407,40287.78,38546.53,3547.74,8227.08,46760.89,40035.23,16675.02,29,2023-09-04
CC1226,5710017872272899,27536.08,24932.54,21519.16,7663.4,72289.01,18830.28,8337.13,25,2024-04-27
CC1227,7473791492027323,37401.72,22625.86,22031.92,2446.89,76840.13,11296.15,4039.3,29,2024-11-30
CC1228,0838614290081647,26191.16,10206.25,9273.06,3595.55,40942.25,8564.32,901.63,14,2023-07-30
CC1229,2429581759745538,40379.57,34440.93,20601.39,5587.95,85574.24,35369.5,14125.96,26,2024-04-27
CC1230,3141249042497430,23008.82,11195.67,590.49,9734.75,47992.69,8579.51,2114.76,31,2024-09-22
CC1231,4383859008611516,15241.7,2418.62,1232.61,3387.85,64176.28,192.52,59.6,34,2024-05-12
CC1232,9850211090993922,46005.17,14502.03,2914.65,111.27,53062.62,32201.63,11867.69,7,2024-08-26
CC1233,4363252809498237,10804.23,9142.49,1566.11,9249.73,36775.63,10671.07,3119.99,26,2024-05-24
CC1234,6774268487148703,15052.18,7838.53,4268.32,7718.8,26744.33,4151.01,583.35,7,2024-11-05
CC1235,3134538889990473,33120.79,15287.97,6598.86,4814.66,69666.12,15021.34,4255.06,11,2024-04-21
CC1236,3510718409525690,32133.83,25426.33,20500.68,9212.5,49648.62,12774.36,4947.81,8,2024-12-21
CC1237,4652121816857324,36576.05,29788.45,16620.11,5810.94,46882.17,35268.9,6824.02,36,2024-01-30
CC1238,5526833747219316,18254.34,9299.47,5826.08,2389.84,26040.09,8707.56,2357.39,31,2024-10-16
CC1239,2645600152646514,31529.12,26707.75,13467.24,190.34,79142.24,23625.26,5064.43,34,2024-07-22
CC1240,9515044288602076,49810.69,36159.6,5473.42,5742.26,95699.71,46369.63,22754.28,14,2024-01-06
CC1241,7316074080936958,25413.13,541.34,207.15,3148.25,48239.65,13048.76,4190.3,31,2023-01-14
CC1242,4086453881126288,23025.54,5904.42,2316.61,1343.24,54433.57,10615.64,4514.93,35,2024-03-26
CC1243,8491926022996139,23978.34,2779.44,2258.19,6767.9,46245.91,7441.82,2369.05,9,2024-06-24
CC1244,1144738483326933,4568.78,779.32,488.47,375.94,22337.73,2361.19,717.87,8,2024-03-21
CC1245,1444405974778222,1781.12,591.59,272.13,8.77,14259.7,517.16,90.15,19,2023-03-25
CC1246,0669748156540374,32740.73,16674.22,5960.49,6126.24,42249.97,23895.05,8619.92,10,2023-07-09
CC1247,7432618593634456,47318.88,5588.68,4468.51,238.24,52780.76,32425.59,14397.27,21,2023-11-12
CC1248,8697026721560907,34813.61,28701.11,1456.55,8203.31,76151.58,32935.4,10685.08,25,2023-01-08
CC1249,4074067568736409,17305.91,10171.39,2550.08,6191.23,54856.13,3797.72,1695.78,12,2023-05-24
CC1250,4973768227665677,33706.08,15744.67,2558.96,7944.79,39856.47,17939.11,3347.38,10,2023-12-06
CC1251,8139440107040517,24079.51,14733.42,97.65,760.42,60657.98,20570.89,8352.64,20,2024-07-05
