client_id,client_name,industry_segment,contact_person,contact_email,city,state,created_at
CLNT90925,IndustrialClient_925,Marine,Contact_925,client925@example.com,Mumbai,Tamil Nadu,2023-03-13 19:59:38
CLNT90926,IndustrialClient_926,Marine,Contact_926,client926@example.com,Chennai,Tamil Nadu,2024-10-25 01:23:15
CLNT90927,IndustrialClient_927,Construction,Contact_927,client927@example.com,Chennai,Maharashtra,2023-01-22 21:05:18
CLNT90928,IndustrialClient_928,Automotive,Contact_928,client928@example.com,Kolkata,Gujarat,2025-08-16 11:17:51
CLNT90929,IndustrialClient_929,Marine,Contact_929,client929@example.com,Pune,Maharashtra,2024-02-09 06:23:28
CLNT90930,IndustrialClient_930,Automotive,Contact_930,client930@example.com,Nagpur,Rajasthan,2023-06-23 16:48:47
CLNT90931,IndustrialClient_931,Aerospace,Contact_931,client931@example.com,Ahmedabad,Gujarat,2025-11-01 11:05:14
CLNT90932,IndustrialClient_932,Construction,Contact_932,client932@example.com,Chennai,Karnataka,2023-06-17 08:48:55
CLNT90933,IndustrialClient_933,Marine,Contact_933,client933@example.com,Mumbai,Delhi,2023-11-30 03:52:12
CLNT90934,IndustrialClient_934,Automotive,Contact_934,client934@example.com,Lucknow,Gujarat,2023-07-14 14:15:55
CLNT90935,IndustrialClient_935,Marine,Contact_935,client935@example.com,Jaipur,Maharashtra,2023-03-01 17:24:38
CLNT90936,IndustrialClient_936,Aerospace,Contact_936,client936@example.com,Mumbai,Rajasthan,2025-05-06 12:03:19
CLNT90937,IndustrialClient_937,Aerospace,Contact_937,client937@example.com,Jaipur,Uttar Pradesh,2024-01-16 10:52:14
CLNT90938,IndustrialClient_938,Marine,Contact_938,client938@example.com,Ahmedabad,Maharashtra,2024-08-23 06:12:16
CLNT90939,IndustrialClient_939,Marine,Contact_939,client939@example.com,Delhi,Gujarat,2023-03-15 17:40:35
CLNT90940,IndustrialClient_940,Marine,Contact_940,client940@example.com,Delhi,Delhi,2024-01-07 19:45:14
CLNT90941,IndustrialClient_941,Construction,Contact_941,client941@example.com,Kolkata,Maharashtra,2023-06-20 04:08:37
CLNT90942,IndustrialClient_942,Marine,Contact_942,client942@example.com,Kolkata,Maharashtra,2024-11-14 07:30:36
CLNT90943,IndustrialClient_943,Construction,Contact_943,client943@example.com,Surat,Uttar Pradesh,2025-05-21 16:39:24
CLNT90944,IndustrialClient_944,Automotive,Contact_944,client944@example.com,Jaipur,Telangana,2024-08-13 01:58:50
CLNT90945,IndustrialClient_945,Marine,Contact_945,client945@example.com,Mumbai,Delhi,2023-03-02 09:36:42
CLNT90946,IndustrialClient_946,Marine,Contact_946,client946@example.com,Bengaluru,Telangana,2023-08-07 19:15:27
CLNT90947,IndustrialClient_947,Marine,Contact_947,client947@example.com,Nagpur,Gujarat,2024-04-27 06:34:42
CLNT90948,IndustrialClient_948,Construction,Contact_948,client948@example.com,Kolkata,Rajasthan,2025-11-17 18:51:47
CLNT90949,IndustrialClient_949,Construction,Contact_949,client949@example.com,Ahmedabad,Tamil Nadu,2023-08-30 20:46:19
CLNT90950,IndustrialClient_950,Construction,Contact_950,client950@example.com,Nagpur,Delhi,2024-03-06 03:40:14
CLNT90951,IndustrialClient_951,Aerospace,Contact_951,client951@example.com,Pune,Karnataka,2023-09-23 04:22:56
CLNT90952,IndustrialClient_952,Marine,Contact_952,client952@example.com,Mumbai,Tamil Nadu,2025-04-21 19:00:05
CLNT90953,IndustrialClient_953,Aerospace,Contact_953,client953@example.com,Lucknow,Telangana,2024-02-08 23:00:45
CLNT90954,IndustrialClient_954,Marine,Contact_954,client954@example.com,Surat,Karnataka,2024-01-28 16:01:47
CLNT90955,IndustrialClient_955,Construction,Contact_955,client955@example.com,Jaipur,Maharashtra,2024-03-15 18:54:11
CLNT90956,IndustrialClient_956,Automotive,Contact_956,client956@example.com,Mumbai,Gujarat,2025-02-25 02:30:11
CLNT90957,IndustrialClient_957,Marine,Contact_957,client957@example.com,Ahmedabad,Delhi,2025-03-26 05:11:37
CLNT90958,IndustrialClient_958,Aerospace,Contact_958,client958@example.com,Jaipur,Maharashtra,2024-08-27 17:58:56
CLNT90959,IndustrialClient_959,Construction,Contact_959,client959@example.com,Surat,West Bengal,2025-06-21 04:55:27
CLNT90960,IndustrialClient_960,Construction,Contact_960,client960@example.com,Jaipur,Uttar Pradesh,2024-06-17 03:35:41
CLNT90961,IndustrialClient_961,Aerospace,Contact_961,client961@example.com,Bengaluru,West Bengal,2025-02-07 18:23:43
CLNT90962,IndustrialClient_962,Construction,Contact_962,client962@example.com,Lucknow,Delhi,2025-12-09 12:30:42
CLNT90963,IndustrialClient_963,Automotive,Contact_963,client963@example.com,Chennai,Uttar Pradesh,2023-09-11 07:59:22
CLNT90964,IndustrialClient_964,Marine,Contact_964,client964@example.com,Nagpur,Maharashtra,2025-07-26 07:17:27
CLNT90965,IndustrialClient_965,Automotive,Contact_965,client965@example.com,Lucknow,Maharashtra,2025-01-08 21:26:01
CLNT90966,IndustrialClient_966,Automotive,Contact_966,client966@example.com,Nagpur,Telangana,2024-03-10 13:33:46
CLNT90967,IndustrialClient_967,Marine,Contact_967,client967@example.com,Chennai,Karnataka,2024-01-25 13:25:51
CLNT90968,IndustrialClient_968,Marine,Contact_968,client968@example.com,Nagpur,Rajasthan,2025-01-19 13:29:15
CLNT90969,IndustrialClient_969,Marine,Contact_969,client969@example.com,Surat,Tamil Nadu,2023-04-19 16:51:08
CLNT90970,IndustrialClient_970,Marine,Contact_970,client970@example.com,Ahmedabad,Rajasthan,2025-11-30 03:19:35
CLNT90971,IndustrialClient_971,Construction,Contact_971,client971@example.com,Pune,Delhi,2023-04-14 21:50:23
CLNT90972,IndustrialClient_972,Automotive,Contact_972,client972@example.com,Hyderabad,Gujarat,2024-01-13 22:30:06
CLNT90973,IndustrialClient_973,Automotive,Contact_973,client973@example.com,Kolkata,Rajasthan,2024-03-02 04:04:28
CLNT90974,IndustrialClient_974,Aerospace,Contact_974,client974@example.com,Kolkata,Maharashtra,2024-10-22 20:06:48
CLNT90975,IndustrialClient_975,Aerospace,Contact_975,client975@example.com,Pune,Gujarat,2024-06-19 16:25:37
CLNT90976,IndustrialClient_976,Marine,Contact_976,client976@example.com,Surat,Tamil Nadu,2023-02-09 17:02:58
CLNT90977,IndustrialClient_977,Aerospace,Contact_977,client977@example.com,Surat,Maharashtra,2025-02-14 03:15:14
CLNT90978,IndustrialClient_978,Aerospace,Contact_978,client978@example.com,Hyderabad,West Bengal,2023-08-14 15:10:57
CLNT90979,IndustrialClient_979,Marine,Contact_979,client979@example.com,Pune,Maharashtra,2023-04-01 09:29:25
CLNT90980,IndustrialClient_980,Marine,Contact_980,client980@example.com,Bengaluru,Telangana,2023-08-24 05:08:14
CLNT90981,IndustrialClient_981,Marine,Contact_981,client981@example.com,Kolkata,Maharashtra,2024-04-19 08:06:35
CLNT90982,IndustrialClient_982,Aerospace,Contact_982,client982@example.com,Chennai,Telangana,2024-10-03 03:37:28
CLNT90983,IndustrialClient_983,Automotive,Contact_983,client983@example.com,Chennai,Telangana,2023-07-27 09:27:55
CLNT90984,IndustrialClient_984,Aerospace,Contact_984,client984@example.com,Bengaluru,West Bengal,2025-02-09 13:27:03
CLNT90985,IndustrialClient_985,Marine,Contact_985,client985@example.com,Delhi,Maharashtra,2024-05-26 09:48:34
CLNT90986,IndustrialClient_986,Construction,Contact_986,client986@example.com,Ahmedabad,West Bengal,2023-03-19 16:28:35
CLNT90987,IndustrialClient_987,Marine,Contact_987,client987@example.com,Hyderabad,West Bengal,2024-03-29 03:04:50
CLNT90988,IndustrialClient_988,Automotive,Contact_988,client988@example.com,Jaipur,Telangana,2025-11-01 19:18:53
CLNT90989,IndustrialClient_989,Marine,Contact_989,client989@example.com,Hyderabad,West Bengal,2023-01-04 03:57:28
CLNT90990,IndustrialClient_990,Marine,Contact_990,client990@example.com,Hyderabad,Maharashtra,2023-07-28 08:38:31
CLNT90991,IndustrialClient_991,Construction,Contact_991,client991@example.com,Lucknow,Gujarat,2025-03-28 11:31:49
CLNT90992,IndustrialClient_992,Aerospace,Contact_992,client992@example.com,Bengaluru,Uttar Pradesh,2025-11-17 16:01:06
CLNT90993,IndustrialClient_993,Automotive,Contact_993,client993@example.com,Mumbai,West Bengal,2025-02-10 23:28:45
CLNT90994,IndustrialClient_994,Aerospace,Contact_994,client994@example.com,Ahmedabad,Uttar Pradesh,2024-07-14 09:07:49
CLNT90995,IndustrialClient_995,Marine,Contact_995,client995@example.com,Jaipur,Maharashtra,2023-09-26 19:27:19
CLNT90996,IndustrialClient_996,Construction,Contact_996,client996@example.com,Jaipur,Gujarat,2023-04-29 22:18:35
CLNT90997,IndustrialClient_997,Construction,Contact_997,client997@example.com,Kolkata,Karnataka,2025-05-07 02:44:51
CLNT90998,IndustrialClient_998,Automotive,Contact_998,client998@example.com,Mumbai,Tamil Nadu,2023-10-23 08:13:24
CLNT90999,IndustrialClient_999,Aerospace,Contact_999,client999@example.com,Pune,Maharashtra,2024-09-04 19:02:53
CLNT91000,IndustrialClient_1000,Construction,Contact_1000,client1000@example.com,Bengaluru,Gujarat,2023-09-14 11:41:46
